time,accx,accy,accz,gx,gy,gz,g,ax,ay,az,a
09:36:36.264,-1.21,-0.04,9.71,-1.24,-0.01,9.70,9.78,0.03,-0.03,0.01,0.04
09:36:36.516,-1.21,0.00,9.71,-1.23,-0.01,9.71,9.78,0.02,0.01,0.01,0.03
09:36:36.770,-1.21,0.00,9.75,-1.23,-0.01,9.71,9.79,0.02,0.01,0.04,0.04
09:36:37.022,-1.25,-0.04,9.71,-1.23,-0.01,9.71,9.79,-0.02,-0.02,-0.00,0.03
09:36:37.274,-1.29,0.00,9.71,-1.24,-0.01,9.71,9.79,-0.04,0.01,-0.00,0.05
09:36:37.527,-1.21,0.00,9.71,-1.24,-0.01,9.71,9.79,0.03,0.01,-0.00,0.03
09:36:37.782,-1.25,0.00,9.71,-1.24,-0.01,9.71,9.79,-0.01,0.01,-0.00,0.01
09:36:38.034,-1.25,-0.04,9.71,-1.24,-0.01,9.71,9.79,-0.01,-0.03,-0.00,0.03
09:36:38.286,-1.25,0.00,9.63,-1.24,-0.01,9.70,9.78,-0.01,0.01,-0.06,0.06
09:36:38.539,-1.17,0.00,9.67,-1.23,-0.01,9.69,9.77,0.06,0.01,-0.02,0.06
09:36:38.791,-1.21,0.00,9.67,-1.22,-0.01,9.69,9.76,0.01,0.01,-0.02,0.02
09:36:39.043,-1.25,0.00,9.71,-1.23,-0.01,9.69,9.77,-0.02,0.01,0.02,0.03
09:36:39.296,-1.21,0.00,9.71,-1.22,-0.00,9.70,9.77,0.02,0.00,0.02,0.02
09:36:39.548,-1.25,0.00,9.67,-1.23,-0.00,9.69,9.77,-0.02,0.00,-0.02,0.03
09:36:39.800,-1.25,0.00,9.63,-1.23,-0.00,9.68,9.76,-0.01,0.00,-0.05,0.05
09:36:40.053,-1.29,0.04,9.71,-1.24,0.01,9.69,9.77,-0.04,0.03,0.03,0.06
09:36:40.305,-1.21,0.00,9.71,-1.24,0.00,9.69,9.77,0.03,-0.00,0.02,0.03
09:36:40.557,-1.21,0.00,9.71,-1.23,0.00,9.69,9.77,0.02,-0.00,0.02,0.03
09:36:40.813,-1.25,-0.04,9.71,-1.23,-0.00,9.70,9.78,-0.01,-0.03,0.01,0.04
09:36:41.065,-1.21,0.00,9.71,-1.23,-0.00,9.70,9.78,0.02,0.00,0.01,0.02
09:36:41.317,-1.25,0.00,9.71,-1.23,-0.00,9.70,9.78,-0.01,0.00,0.01,0.02
09:36:41.572,-1.21,-0.04,9.71,-1.23,-0.01,9.70,9.78,0.02,-0.03,0.01,0.04
09:36:41.824,-1.25,0.00,9.67,-1.23,-0.01,9.70,9.78,-0.02,0.01,-0.03,0.03
09:36:42.077,-1.21,0.00,9.71,-1.23,-0.01,9.70,9.78,0.02,0.01,0.01,0.02
09:36:42.332,-1.25,0.00,9.71,-1.23,-0.01,9.70,9.78,-0.02,0.01,0.01,0.02
09:36:42.584,-1.25,-0.04,9.67,-1.23,-0.01,9.70,9.77,-0.01,-0.03,-0.02,0.04
09:36:42.836,-1.21,0.00,9.71,-1.23,-0.01,9.70,9.78,0.02,0.01,0.01,0.03
09:36:43.090,-1.25,0.00,9.71,-1.23,-0.01,9.70,9.78,-0.01,0.01,0.01,0.02
09:36:43.342,-1.25,-0.04,9.67,-1.24,-0.01,9.70,9.77,-0.01,-0.03,-0.02,0.04
09:36:43.594,-1.25,0.04,9.71,-1.24,-0.00,9.70,9.78,-0.01,0.04,0.01,0.05
09:36:43.847,-1.21,0.00,9.63,-1.23,-0.00,9.69,9.76,0.02,0.00,-0.05,0.06
09:36:44.103,-1.25,0.00,9.71,-1.24,-0.00,9.69,9.77,-0.01,0.00,0.02,0.02
09:36:44.355,-1.25,0.00,9.67,-1.24,-0.00,9.69,9.77,-0.01,0.00,-0.01,0.02
09:36:44.607,-1.17,0.00,9.67,-1.22,-0.00,9.68,9.76,0.05,0.00,-0.01,0.06
09:36:44.864,-1.25,0.00,9.71,-1.23,-0.00,9.69,9.77,-0.02,0.00,0.02,0.03
09:36:45.116,-1.17,0.00,9.67,-1.22,-0.00,9.69,9.76,0.05,0.00,-0.01,0.05
09:36:45.368,-1.21,0.00,9.63,-1.22,-0.00,9.68,9.75,0.01,0.00,-0.04,0.04
09:36:45.621,-1.21,0.00,9.67,-1.21,-0.00,9.67,9.75,0.01,0.00,-0.00,0.01
09:36:45.874,-1.21,-0.04,9.71,-1.21,-0.01,9.68,9.76,0.00,-0.03,0.03,0.04
09:36:46.126,-1.29,0.00,9.71,-1.23,-0.01,9.69,9.77,-0.06,0.01,0.02,0.06
09:36:46.380,-1.21,0.00,9.71,-1.22,-0.01,9.69,9.77,0.02,0.01,0.02,0.02
09:36:46.632,-1.21,0.00,9.67,-1.22,-0.00,9.69,9.76,0.01,0.00,-0.02,0.02
09:36:46.885,-1.25,0.00,9.63,-1.23,-0.00,9.68,9.75,-0.02,0.00,-0.04,0.05
09:36:47.137,-1.21,0.00,9.67,-1.22,-0.00,9.68,9.75,0.01,0.00,-0.00,0.01
09:36:47.393,-1.25,-0.04,9.67,-1.23,-0.01,9.68,9.75,-0.02,-0.03,-0.00,0.04
09:36:47.645,-1.25,-0.04,9.71,-1.23,-0.02,9.68,9.76,-0.02,-0.02,0.03,0.04
09:36:47.898,-1.21,0.00,9.67,-1.23,-0.01,9.68,9.76,0.02,0.01,-0.01,0.02
09:36:48.151,-1.21,0.00,9.67,-1.22,-0.01,9.68,9.76,0.01,0.01,-0.01,0.02
09:36:48.403,-1.25,0.00,9.67,-1.23,-0.01,9.68,9.76,-0.02,0.01,-0.01,0.02
09:36:48.655,-1.25,0.00,9.71,-1.23,-0.01,9.68,9.76,-0.02,0.01,0.03,0.03
09:36:48.908,-1.25,0.00,9.63,-1.24,-0.01,9.67,9.75,-0.01,0.01,-0.04,0.04
09:36:49.161,-1.21,0.04,9.63,-1.23,0.00,9.67,9.74,0.02,0.04,-0.03,0.05
09:36:49.413,-1.25,-0.04,9.75,-1.23,-0.00,9.68,9.76,-0.01,-0.03,0.07,0.08
09:36:49.665,-1.25,0.00,9.67,-1.24,-0.00,9.68,9.76,-0.01,0.00,-0.01,0.01
09:36:49.917,-1.21,-0.04,9.71,-1.23,-0.01,9.69,9.76,0.02,-0.03,0.02,0.04
09:36:50.171,-1.25,0.00,9.67,-1.23,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.02
09:36:50.483,-1.25,0.00,9.71,-1.24,-0.01,9.69,9.77,-0.01,0.01,0.02,0.03
09:36:50.735,-1.25,0.00,9.71,-1.24,-0.01,9.69,9.77,-0.01,0.01,0.02,0.02
09:36:50.987,-1.29,0.00,9.71,-1.25,-0.00,9.70,9.78,-0.04,0.00,0.01,0.04
09:36:51.243,-1.21,0.00,9.71,-1.24,-0.00,9.70,9.78,0.03,0.00,0.01,0.03
09:36:51.495,-1.21,0.00,9.71,-1.23,-0.00,9.70,9.78,0.03,0.00,0.01,0.03
09:36:51.747,-1.25,-0.04,9.67,-1.24,-0.01,9.70,9.77,-0.01,-0.03,-0.02,0.04
09:36:52.003,-1.25,0.00,9.71,-1.24,-0.01,9.70,9.78,-0.01,0.01,0.01,0.02
09:36:52.255,-1.21,-0.04,9.71,-1.23,-0.01,9.70,9.78,0.02,-0.02,0.01,0.04
09:36:52.511,-1.25,0.00,9.71,-1.24,-0.01,9.70,9.78,-0.01,0.01,0.01,0.02
09:36:52.764,-1.21,0.00,9.75,-1.23,-0.01,9.71,9.79,0.02,0.01,0.04,0.04
09:36:53.016,-1.25,0.00,9.67,-1.23,-0.01,9.70,9.78,-0.01,0.01,-0.03,0.04
09:36:53.268,-1.21,0.00,9.75,-1.23,-0.01,9.71,9.79,0.02,0.01,0.04,0.04
09:36:53.521,-1.25,0.00,9.67,-1.23,-0.00,9.71,9.78,-0.02,0.00,-0.03,0.04
09:36:53.773,-1.21,-0.04,9.63,-1.23,-0.01,9.69,9.77,0.02,-0.03,-0.06,0.07
09:36:54.026,-1.25,0.04,9.71,-1.23,-0.00,9.69,9.77,-0.02,0.04,0.02,0.05
09:36:54.278,-1.25,-0.04,9.63,-1.24,-0.01,9.68,9.76,-0.01,-0.03,-0.05,0.06
09:36:54.533,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.01
09:36:54.785,-1.25,0.00,9.71,-1.24,-0.01,9.69,9.77,-0.01,0.01,0.02,0.03
09:36:55.037,-1.21,-0.04,9.67,-1.23,-0.01,9.68,9.76,0.02,-0.03,-0.01,0.04
09:36:55.293,-1.21,-0.04,9.67,-1.23,-0.02,9.68,9.76,0.02,-0.02,-0.01,0.03
09:36:55.545,-1.29,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.05,0.01,-0.01,0.05
09:36:55.797,-1.25,0.00,9.63,-1.24,-0.01,9.67,9.75,-0.01,0.01,-0.04,0.04
09:36:56.052,-1.17,0.00,9.63,-1.23,-0.01,9.66,9.74,0.06,0.01,-0.03,0.07
09:36:56.304,-1.25,0.00,9.71,-1.23,-0.01,9.67,9.75,-0.02,0.01,0.04,0.04
09:36:56.557,-1.25,-0.04,9.67,-1.23,-0.01,9.67,9.75,-0.01,-0.03,-0.00,0.03
09:36:56.811,-1.25,0.00,9.67,-1.24,-0.01,9.67,9.75,-0.01,0.01,-0.00,0.02
09:36:57.063,-1.21,0.00,9.67,-1.23,-0.01,9.67,9.75,0.02,0.01,-0.00,0.02
09:36:57.316,-1.29,0.00,9.63,-1.24,-0.01,9.66,9.74,-0.04,0.01,-0.03,0.05
09:36:57.568,-1.25,0.00,9.67,-1.24,-0.01,9.67,9.75,-0.00,0.01,0.01,0.01
09:36:57.820,-1.21,-0.04,9.67,-1.24,-0.01,9.67,9.75,0.03,-0.03,0.00,0.04
09:36:58.073,-1.21,0.00,9.71,-1.23,-0.01,9.68,9.75,0.02,0.01,0.04,0.04
09:36:58.325,-1.25,-0.04,9.71,-1.23,-0.02,9.68,9.76,-0.01,-0.02,0.03,0.04
09:36:58.577,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.02
09:36:58.831,-1.25,-0.04,9.71,-1.24,-0.02,9.69,9.77,-0.01,-0.02,0.02,0.03
09:36:59.083,-1.17,0.00,9.75,-1.23,-0.01,9.70,9.78,0.06,0.01,0.05,0.08
09:36:59.335,-1.21,-0.04,9.63,-1.22,-0.02,9.69,9.76,0.01,-0.02,-0.05,0.06
09:36:59.588,-1.21,-0.04,9.71,-1.22,-0.02,9.69,9.77,0.01,-0.02,0.02,0.03
09:36:59.841,-1.29,0.00,9.67,-1.23,-0.02,9.69,9.77,-0.05,0.02,-0.02,0.06
09:37:00.093,-1.21,0.00,9.71,-1.23,-0.01,9.69,9.77,0.02,0.01,0.02,0.03
09:37:00.345,-1.21,-0.04,9.71,-1.22,-0.02,9.70,9.77,0.02,-0.02,0.02,0.03
09:37:00.597,-1.29,0.00,9.67,-1.24,-0.02,9.69,9.77,-0.05,0.02,-0.02,0.06
09:37:00.851,-1.21,-0.04,9.63,-1.23,-0.02,9.68,9.76,0.02,-0.02,-0.05,0.05
09:37:01.104,-1.25,0.00,9.71,-1.23,-0.02,9.69,9.76,-0.01,0.02,0.03,0.03
09:37:01.356,-1.25,0.00,9.63,-1.24,-0.01,9.68,9.75,-0.01,0.01,-0.04,0.05
09:37:01.608,-1.29,0.00,9.67,-1.25,-0.01,9.67,9.75,-0.04,0.01,-0.00,0.04
09:37:01.860,-1.29,0.00,9.67,-1.26,-0.01,9.67,9.76,-0.03,0.01,-0.00,0.03
09:37:02.113,-1.21,-0.04,9.67,-1.25,-0.01,9.67,9.75,0.04,-0.02,-0.00,0.04
09:37:02.365,-1.29,0.00,9.71,-1.25,-0.01,9.68,9.76,-0.03,0.01,0.03,0.05
09:37:02.617,-1.21,-0.04,9.75,-1.25,-0.02,9.69,9.77,0.04,-0.02,0.06,0.07
09:37:02.873,-1.21,0.00,9.71,-1.24,-0.01,9.70,9.78,0.03,0.01,0.01,0.03
09:37:03.125,-1.21,0.00,9.71,-1.23,-0.01,9.70,9.78,0.02,0.01,0.01,0.03
09:37:03.377,-1.25,0.00,9.71,-1.24,-0.01,9.70,9.78,-0.01,0.01,0.01,0.02
09:37:03.631,-1.25,0.00,9.67,-1.24,-0.01,9.70,9.78,-0.01,0.01,-0.02,0.03
09:37:03.883,-1.21,0.00,9.71,-1.23,-0.01,9.70,9.78,0.02,0.01,0.01,0.03
09:37:04.137,-1.25,0.00,9.67,-1.24,-0.00,9.69,9.77,-0.01,0.00,-0.02,0.03
09:37:04.392,-1.21,0.04,9.67,-1.23,0.00,9.69,9.77,0.02,0.03,-0.02,0.04
09:37:04.644,-1.21,0.00,9.71,-1.23,0.00,9.69,9.77,0.02,-0.00,0.02,0.02
09:37:04.896,-1.21,0.00,9.67,-1.22,0.00,9.69,9.77,0.01,-0.00,-0.02,0.02
09:37:05.155,-1.25,0.04,9.71,-1.23,0.01,9.69,9.77,-0.02,0.03,0.02,0.04
09:37:05.407,-1.25,0.00,9.71,-1.23,0.01,9.70,9.78,-0.02,-0.01,0.01,0.02
09:37:05.662,-1.21,0.00,9.71,-1.23,0.01,9.70,9.78,0.02,-0.01,0.01,0.02
09:37:05.915,-1.21,0.00,9.67,-1.22,0.01,9.69,9.77,0.01,-0.01,-0.02,0.03
09:37:06.167,-1.25,0.00,9.67,-1.23,0.00,9.69,9.77,-0.02,-0.00,-0.02,0.03
09:37:06.422,-1.29,0.00,9.67,-1.24,0.00,9.69,9.77,-0.05,-0.00,-0.01,0.05
09:37:06.674,-1.25,0.00,9.67,-1.24,0.00,9.68,9.76,-0.01,-0.00,-0.01,0.01
09:37:06.926,-1.25,0.00,9.67,-1.24,0.00,9.68,9.76,-0.01,-0.00,-0.01,0.01
09:37:07.181,-1.21,0.00,9.67,-1.24,0.00,9.68,9.76,0.03,-0.00,-0.01,0.03
09:37:07.433,-1.25,0.00,9.71,-1.24,0.00,9.69,9.76,-0.01,-0.00,0.03,0.03
09:37:07.685,-1.25,0.00,9.67,-1.24,0.00,9.68,9.76,-0.01,-0.00,-0.01,0.01
09:37:07.937,-1.25,-0.04,9.71,-1.24,-0.01,9.69,9.77,-0.01,-0.03,0.02,0.04
09:37:08.196,-1.21,0.04,9.75,-1.24,0.00,9.70,9.78,0.03,0.04,0.05,0.07
09:37:08.450,-1.21,0.00,9.67,-1.23,0.00,9.70,9.77,0.02,-0.00,-0.02,0.03
09:37:08.702,-1.25,0.00,9.71,-1.23,0.00,9.70,9.78,-0.01,-0.00,0.01,0.02
09:37:08.955,-1.21,0.00,9.71,-1.23,0.00,9.70,9.78,0.02,-0.00,0.01,0.02
09:37:09.207,-1.25,0.00,9.67,-1.23,0.00,9.70,9.77,-0.02,-0.00,-0.02,0.03
09:37:09.462,-1.25,-0.04,9.67,-1.24,-0.01,9.69,9.77,-0.01,-0.03,-0.02,0.04
09:37:09.714,-1.25,0.00,9.71,-1.24,-0.01,9.69,9.77,-0.01,0.01,0.02,0.02
09:37:09.967,-1.25,-0.04,9.67,-1.24,-0.01,9.69,9.77,-0.01,-0.03,-0.02,0.03
09:37:10.221,-1.25,0.04,9.71,-1.24,-0.00,9.69,9.77,-0.01,0.04,0.02,0.04
09:37:10.474,-1.29,0.00,9.71,-1.25,-0.00,9.70,9.78,-0.04,0.00,0.01,0.04
09:37:10.726,-1.25,0.00,9.67,-1.25,-0.00,9.69,9.77,0.00,0.00,-0.02,0.02
09:37:10.978,-1.25,0.00,9.71,-1.25,-0.00,9.70,9.78,0.00,0.00,0.01,0.01
09:37:11.235,-1.25,0.00,9.67,-1.25,-0.00,9.69,9.77,0.00,0.00,-0.02,0.02
09:37:11.487,-1.21,0.00,9.75,-1.24,-0.00,9.70,9.78,0.03,0.00,0.05,0.06
09:37:11.743,-1.25,0.00,9.67,-1.24,-0.00,9.70,9.78,-0.01,0.00,-0.02,0.03
09:37:11.995,-1.21,0.00,9.67,-1.24,-0.00,9.69,9.77,0.03,0.00,-0.02,0.03
09:37:12.247,-1.25,-0.04,9.71,-1.24,-0.01,9.70,9.77,-0.01,-0.03,0.02,0.04
09:37:12.501,-1.29,0.04,9.71,-1.25,0.00,9.70,9.78,-0.04,0.04,0.01,0.06
09:37:12.753,-1.29,0.00,9.75,-1.26,0.00,9.71,9.79,-0.03,-0.00,0.04,0.05
09:37:13.005,-1.25,0.00,9.67,-1.25,0.00,9.70,9.78,0.01,-0.00,-0.03,0.03
09:37:13.257,-1.29,0.04,9.71,-1.26,0.01,9.70,9.79,-0.03,0.03,0.01,0.04
09:37:13.513,-1.25,0.00,9.71,-1.26,0.01,9.70,9.79,0.01,-0.01,0.01,0.01
09:37:13.765,-1.25,0.00,9.71,-1.26,0.01,9.71,9.79,0.01,-0.01,0.00,0.01
09:37:14.017,-1.21,-0.04,9.63,-1.25,-0.00,9.69,9.77,0.04,-0.04,-0.06,0.08
09:37:14.273,-1.21,0.00,9.67,-1.24,-0.00,9.69,9.77,0.03,0.00,-0.02,0.03
09:37:14.525,-1.21,0.00,9.75,-1.23,-0.00,9.70,9.78,0.02,0.00,0.05,0.06
09:37:14.778,-1.21,0.00,9.67,-1.23,-0.00,9.69,9.77,0.02,0.00,-0.02,0.03
09:37:15.032,-1.25,0.00,9.71,-1.23,-0.00,9.70,9.78,-0.02,0.00,0.01,0.02
09:37:15.284,-1.21,-0.04,9.67,-1.23,-0.01,9.69,9.77,0.02,-0.03,-0.02,0.04
09:37:15.536,-1.25,0.00,9.67,-1.23,-0.01,9.69,9.77,-0.02,0.01,-0.02,0.02
09:37:15.790,-1.25,0.04,9.63,-1.23,0.00,9.68,9.76,-0.01,0.04,-0.04,0.06
09:37:16.042,-1.21,0.00,9.67,-1.23,0.00,9.68,9.75,0.02,-0.00,-0.00,0.02
09:37:16.295,-1.21,-0.04,9.67,-1.23,-0.01,9.68,9.75,0.02,-0.03,-0.00,0.04
09:37:16.547,-1.25,0.00,9.67,-1.23,-0.01,9.67,9.75,-0.02,0.01,-0.00,0.02
09:37:16.802,-1.21,0.00,9.71,-1.23,-0.00,9.68,9.76,0.02,0.00,0.03,0.03
09:37:17.055,-1.25,0.00,9.67,-1.23,-0.00,9.68,9.76,-0.02,0.00,-0.01,0.02
09:37:17.307,-1.21,-0.04,9.71,-1.23,-0.01,9.69,9.76,0.02,-0.03,0.02,0.04
09:37:17.563,-1.25,0.00,9.71,-1.23,-0.01,9.69,9.77,-0.02,0.01,0.02,0.03
09:37:17.815,-1.25,0.00,9.67,-1.23,-0.01,9.69,9.77,-0.01,0.01,-0.02,0.02
09:37:18.067,-1.21,0.00,9.71,-1.23,-0.01,9.69,9.77,0.02,0.01,0.02,0.03
09:37:18.323,-1.29,0.00,9.71,-1.24,-0.00,9.70,9.77,-0.05,0.00,0.02,0.05
09:37:18.575,-1.21,0.00,9.67,-1.23,-0.00,9.69,9.77,0.03,0.00,-0.02,0.03
09:37:18.827,-1.21,0.00,9.67,-1.23,-0.00,9.69,9.76,0.02,0.00,-0.02,0.03
09:37:19.081,-1.25,0.00,9.67,-1.23,-0.00,9.68,9.76,-0.02,0.00,-0.01,0.02
09:37:19.333,-1.25,0.00,9.67,-1.24,-0.00,9.68,9.76,-0.01,0.00,-0.01,0.02
09:37:19.586,-1.29,0.04,9.67,-1.25,0.01,9.68,9.76,-0.04,0.03,-0.01,0.05
09:37:19.838,-1.25,0.00,9.67,-1.25,0.01,9.68,9.76,-0.00,-0.01,-0.01,0.01
09:37:20.092,-1.25,-0.04,9.71,-1.25,-0.00,9.68,9.76,-0.00,-0.04,0.03,0.04
09:37:20.344,-1.21,0.00,9.71,-1.24,-0.00,9.69,9.77,0.03,0.00,0.02,0.04
09:37:20.596,-1.25,0.00,9.71,-1.24,-0.00,9.69,9.77,-0.01,0.00,0.02,0.02
09:37:20.848,-1.21,-0.04,9.71,-1.23,-0.01,9.70,9.78,0.03,-0.03,0.01,0.04
09:37:21.100,-1.21,-0.04,9.71,-1.23,-0.02,9.70,9.78,0.02,-0.02,0.01,0.03
09:37:21.352,-1.25,-0.04,9.67,-1.23,-0.02,9.69,9.77,-0.01,-0.02,-0.02,0.03
09:37:21.605,-1.25,0.00,9.71,-1.24,-0.02,9.70,9.78,-0.01,0.02,0.01,0.02
09:37:21.857,-1.25,0.00,9.67,-1.24,-0.01,9.69,9.77,-0.01,0.01,-0.02,0.03
09:37:22.113,-1.17,0.00,9.71,-1.22,-0.01,9.70,9.77,0.05,0.01,0.01,0.06
09:37:22.365,-1.21,0.00,9.71,-1.22,-0.01,9.70,9.78,0.01,0.01,0.01,0.02
09:37:22.617,-1.25,0.00,9.67,-1.23,-0.01,9.69,9.77,-0.02,0.01,-0.02,0.03
09:37:22.873,-1.25,0.04,9.67,-1.23,0.00,9.69,9.77,-0.02,0.04,-0.02,0.04
09:37:23.125,-1.25,0.00,9.71,-1.23,0.00,9.69,9.77,-0.01,-0.00,0.02,0.02
09:37:23.377,-1.21,-0.04,9.63,-1.23,-0.01,9.68,9.76,0.02,-0.03,-0.05,0.06
09:37:23.634,-1.25,0.04,9.67,-1.23,0.00,9.68,9.76,-0.01,0.04,-0.01,0.04
09:37:23.886,-1.25,0.00,9.67,-1.24,0.00,9.68,9.76,-0.01,-0.00,-0.01,0.01
09:37:24.138,-1.21,0.00,9.67,-1.23,0.00,9.68,9.75,0.02,-0.00,-0.00,0.02
09:37:24.390,-1.25,-0.04,9.71,-1.23,-0.01,9.68,9.76,-0.01,-0.03,0.03,0.04
09:37:24.643,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.02
09:37:24.895,-1.21,-0.04,9.67,-1.23,-0.01,9.68,9.76,0.02,-0.03,-0.01,0.04
09:37:25.147,-1.25,0.00,9.71,-1.23,-0.01,9.69,9.76,-0.01,0.01,0.03,0.03
09:37:25.401,-1.25,0.00,9.71,-1.24,-0.01,9.69,9.77,-0.01,0.01,0.02,0.02
09:37:25.653,-1.29,0.00,9.71,-1.25,-0.01,9.69,9.77,-0.04,0.01,0.02,0.04
09:37:25.905,-1.25,0.00,9.63,-1.25,-0.00,9.68,9.76,-0.00,0.00,-0.05,0.05
09:37:26.158,-1.21,0.00,9.67,-1.24,-0.00,9.68,9.76,0.03,0.00,-0.01,0.03
09:37:26.411,-1.21,-0.04,9.67,-1.23,-0.01,9.68,9.76,0.02,-0.03,-0.01,0.04
09:37:26.663,-1.25,0.00,9.71,-1.24,-0.01,9.69,9.76,-0.01,0.01,0.03,0.03
09:37:26.915,-1.25,0.00,9.63,-1.24,-0.01,9.67,9.75,-0.01,0.01,-0.04,0.04
09:37:27.168,-1.21,0.00,9.71,-1.23,-0.01,9.68,9.76,0.02,0.01,0.03,0.04
09:37:27.422,-1.21,0.00,9.71,-1.23,-0.00,9.69,9.77,0.02,0.00,0.02,0.03
09:37:27.674,-1.25,0.00,9.67,-1.23,-0.00,9.68,9.76,-0.02,0.00,-0.01,0.02
09:37:27.926,-1.25,0.00,9.71,-1.24,-0.00,9.69,9.77,-0.01,0.00,0.02,0.02
09:37:28.178,-1.25,-0.04,9.67,-1.24,-0.01,9.69,9.77,-0.01,-0.03,-0.01,0.03
09:37:28.430,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.02
09:37:28.683,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.01
09:37:28.935,-1.21,-0.04,9.71,-1.23,-0.01,9.69,9.77,0.03,-0.03,0.02,0.04
09:37:29.195,-1.21,0.00,9.71,-1.23,-0.01,9.69,9.77,0.02,0.01,0.02,0.03
09:37:29.447,-1.21,-0.04,9.67,-1.23,-0.02,9.69,9.77,0.02,-0.02,-0.02,0.03
09:37:29.701,-1.25,0.00,9.71,-1.23,-0.01,9.69,9.77,-0.02,0.01,0.02,0.03
09:37:29.953,-1.25,0.00,9.63,-1.23,-0.01,9.68,9.76,-0.01,0.01,-0.05,0.05
09:37:30.206,-1.21,0.00,9.67,-1.23,-0.01,9.68,9.76,0.02,0.01,-0.01,0.02
09:37:30.458,-1.25,-0.04,9.67,-1.23,-0.01,9.68,9.76,-0.02,-0.02,-0.01,0.03
09:37:30.711,-1.25,-0.04,9.71,-1.24,-0.02,9.68,9.76,-0.01,-0.02,0.03,0.04
09:37:30.963,-1.21,-0.04,9.67,-1.23,-0.02,9.68,9.76,0.02,-0.02,-0.01,0.03
09:37:31.216,-1.29,0.00,9.71,-1.24,-0.02,9.69,9.77,-0.05,0.02,0.02,0.05
09:37:31.468,-1.21,0.00,9.71,-1.24,-0.01,9.69,9.77,0.03,0.01,0.02,0.04
09:37:31.720,-1.29,0.00,9.67,-1.25,-0.01,9.69,9.77,-0.04,0.01,-0.02,0.05
09:37:31.973,-1.29,0.04,9.67,-1.25,-0.00,9.68,9.77,-0.03,0.04,-0.01,0.05
09:37:32.225,-1.25,0.00,9.71,-1.25,-0.00,9.69,9.77,0.00,0.00,0.02,0.02
09:37:32.477,-1.21,0.00,9.71,-1.24,-0.00,9.69,9.77,0.03,0.00,0.02,0.04
09:37:32.733,-1.29,0.00,9.75,-1.25,-0.00,9.71,9.79,-0.03,0.00,0.04,0.06
09:37:32.985,-1.29,0.00,9.67,-1.26,-0.00,9.70,9.78,-0.03,0.00,-0.03,0.04
09:37:33.237,-1.25,-0.04,9.75,-1.26,-0.01,9.71,9.79,0.01,-0.03,0.04,0.05
09:37:33.492,-1.21,-0.04,9.67,-1.25,-0.01,9.70,9.78,0.04,-0.02,-0.03,0.05
09:37:33.745,-1.25,-0.04,9.71,-1.25,-0.02,9.70,9.78,-0.00,-0.02,0.01,0.02
09:37:33.997,-1.25,-0.04,9.67,-1.25,-0.02,9.70,9.78,-0.00,-0.02,-0.03,0.03
09:37:34.252,-1.25,0.00,9.75,-1.25,-0.02,9.71,9.79,-0.00,0.02,0.04,0.05
09:37:34.504,-1.29,0.00,9.71,-1.26,-0.01,9.71,9.79,-0.03,0.01,0.00,0.03
09:37:34.756,-1.25,0.00,9.71,-1.25,-0.01,9.71,9.79,0.01,0.01,0.00,0.01
09:37:35.008,-1.25,-0.04,9.67,-1.25,-0.02,9.70,9.78,0.00,-0.02,-0.03,0.04
09:37:35.260,-1.21,-0.04,9.67,-1.24,-0.02,9.70,9.78,0.04,-0.02,-0.02,0.05
09:37:35.512,-1.25,0.00,9.67,-1.24,-0.02,9.69,9.77,-0.00,0.02,-0.02,0.03
09:37:35.767,-1.21,0.00,9.67,-1.24,-0.01,9.69,9.77,0.03,0.01,-0.02,0.04
09:37:36.022,-1.29,0.00,9.71,-1.25,-0.01,9.69,9.77,-0.04,0.01,0.02,0.05
09:37:36.274,-1.29,-0.04,9.67,-1.26,-0.02,9.69,9.77,-0.03,-0.02,-0.02,0.04
09:37:36.526,-1.17,-0.04,9.67,-1.24,-0.02,9.68,9.76,0.07,-0.02,-0.01,0.07
09:37:36.778,-1.25,0.00,9.67,-1.24,-0.02,9.68,9.76,-0.01,0.02,-0.01,0.02
09:37:37.031,-1.21,0.00,9.63,-1.23,-0.01,9.67,9.75,0.03,0.01,-0.04,0.05
09:37:37.283,-1.21,0.00,9.71,-1.23,-0.01,9.68,9.76,0.02,0.01,0.03,0.04
09:37:37.535,-1.21,0.00,9.67,-1.23,-0.01,9.68,9.76,0.02,0.01,-0.01,0.02
09:37:37.787,-1.21,-0.04,9.67,-1.22,-0.01,9.68,9.75,0.01,-0.02,-0.01,0.03
09:37:38.043,-1.25,0.00,9.71,-1.23,-0.01,9.68,9.76,-0.02,0.01,0.03,0.04
09:37:38.295,-1.25,0.00,9.71,-1.23,-0.01,9.69,9.77,-0.02,0.01,0.02,0.03
09:37:38.547,-1.25,0.00,9.67,-1.23,-0.01,9.69,9.76,-0.01,0.01,-0.01,0.02
